"year";"month";"surface";"city";"district";"street";"n.rooms";"floor";"construction.date";"type";"offer.price";"transaction.price";"m2.price";"condition";"lat";"lon"
2009;8;38;"Warszawa";"Bielany";"P. Nerudy";2;NA;1972;"spoldzielcze";285000;285000;7500;NA;52,271139;20,950025
2009;8;38;"Warszawa";"Srodmiescie";"Dzika";1;1;1939;"hipoteczne";380000;360000;9474;"dobry";52,229472;21,007614
2009;8;38;"Warszawa";"Wlochy";"Lamana";2;6;2003;"hipoteczne";396000;376000;9895;"dobry";52,206102;20,914725
2009;8;38;"Warszawa";"Srodmiescie";"Marszalkowska";1;4;1955;"hipoteczne";340000;363000;9553;"do remontu";52,229472;21,007614
2009;8;39;"Warszawa";"Ursynow";"Alternatywy";2;4;2006;"spoldzielcze";420000;420000;10698;"bardzo dobry";52,1546202;21,0339492
2009;8;39;"Warszawa";"Wola";"Ciolka";2;6;1969;"spoldzielcze";320000;305000;7722;NA;52,2423796;20,9865915
2009;8;44;"Warszawa";"Ursynow";"Belgradzka";2;3;2000;"spoldzielcze";420000;420000;9396;NA;52,1546202;21,0339492
2008;3;41;"Warszawa";"Praga Polnoc";"Targowa";1;1;1997;NA;420000;320000;7804;"dobry";52,2533003;21,0357745
2009;8;45;"Warszawa";"Bemowo";"Lazurowa";2;6;1978;"spoldzielcze";330000;325000;7222;"dobry";52,2606416;20,9285078
2009;8;46;"Warszawa";"Praga Poludnie";"Kobielska";2;3;2000;"hipoteczne";320000;300000;6522;"dobry";52,2434082;21,0859957
2009;8;47;"Warszawa";"Mokotow";"Limanowskiego";3;3;1970;"hipoteczne";355000;345000;7278;"do remontu";52,1981354;21,0175189
2008;4;83;"Warszawa";"Praga Polnoc";"Targowa";3;6;1990;"hipoteczne";NA;540000;6506;"bardzo dobry";52,2533003;21,0357745
2009;8;48;"Warszawa";"Ursus";"Zagloby";3;4;1980;"spoldzielcze";330000;328000;6763;NA;52,1948237075553;20,8845376968384
2008;5;93;"Warszawa";"Ursus";"Tomcia Palucha";4;4;2000;NA;819000;799000;8591;"bardzo dobry";52,1948237075553;20,8845376968384
2009;8;48;"Warszawa";"Ursus";"Orlat Lwowskich";3;6;1977;"spoldzielcze";310000;310000;6458;NA;52,1948237075553;20,8845376968384
2009;8;48;"Warszawa";"Bielany";"Ksiezycowa";2;3;2000;"hipoteczne";450000;443000;9229;NA;52,271139;20,950025
2009;8;48;"Warszawa";"Mokotow";"Chelmska";2;1;2007;"hipoteczne";532000;516000;10750;"do wykonczenia";52,1981354;21,0175189
2009;8;48;"Warszawa";"Bialoleka";"Skarbka z Gor";2;2;2007;"hipoteczne";315000;310000;6379;"do wykonczenia";52,3166667;21,0333333
2009;8;50;"Warszawa";"Praga Polnoc";"Namyslowska";3;3;1956;"hipoteczne";362000;352000;6970;NA;52,2533003;21,0357745
2009;8;51;"Warszawa";"Bielany";"Heroldow";2;2;2001;"spoldzielcze";450000;428000;8392;NA;52,271139;20,950025
2009;8;51;"Warszawa";"Srodmiescie";"Zagorna";2;3;1937;"spoldzielcze";550000;540000;10588;NA;52,229472;21,007614
2009;8;51;"Warszawa";"Bemowo";"Puszczy Solskiej";3;6;1975;"spoldzielcze";363000;350000;6796;"dobry";52,2606416;20,9285078
2009;8;51;"Warszawa";"Praga Poludnie";"Szkoly Orlat";2;4;2000;"spoldzielcze";440000;430000;8317;"dobry";52,2434082;21,0859957
2009;8;53;"Warszawa";"Mokotow";"Bukowinska";2;4;2007;"hipoteczne";560000;535000;10060;NA;52,1981354;21,0175189
2009;5;70;"Warszawa";"Ursus";"Tomcia Palucha";3;4;2005;"hipoteczne";NA;417000;5957;"do wykonczenia";52,1948237075553;20,8845376968384
2009;8;58;"Warszawa";"Ursynow";"Raabego";3;NA;1986;"spoldzielcze";449000;444000;7577;"dobry";52,1546202;21,0339492
2009;8;62;"Warszawa";"Mokotow";"Sandomierska";2;2;1950;"hipoteczne";766000;759000;12242;"bardzo dobry";52,1981354;21,0175189
2009;8;64;"Warszawa";"Bialoleka";"Erazma z Zakroczymia";3;9;1992;"spoldzielcze";NA;360000;5625;"do remontu";52,3166667;21,0333333
2009;8;64;"Warszawa";"Mokotow";"Capri";4;4;1974;"spoldzielcze";NA;487000;7609;"bardzo dobry";52,1981354;21,0175189
2009;8;71;"Warszawa";"Mokotow";"Modzelewskiego";3;9;1970;"hipoteczne";393000;393000;5533;"dobry";52,1981354;21,0175189
2009;8;72;"Warszawa";"Mokotow";"Chodkiewicza";3;4;2007;"hipoteczne";860000;860000;11846;"deweloperski";52,1981354;21,0175189
2009;8;74;"Warszawa";"Ursynow";"Hirszfelda";4;5;1984;"spoldzielcze";NA;490000;6622;"dobry";52,1546202;21,0339492
2009;8;80;"Warszawa";"Bemowo";"Doroszewskiego";4;3;1985;"spoldzielcze";579000;579000;7238;NA;52,2606416;20,9285078
2009;8;80;"Warszawa";"Bialoleka";"Swiderska";3;3;2001;"hipoteczne";520000;500000;6250;"dobry";52,3166667;21,0333333
2009;8;88;"Warszawa";"Srodmiescie";"Al. Jana Pawla II";3;2;2001;"hipoteczne";880000;880000;10000;"bardzo dobry";52,229472;21,007614
2009;8;48;"Warszawa";"Ursus";"Tomcia Palucha";2;4;2001;"hipoteczne";425000;420000;8750;NA;52,1948237075553;20,8845376968384
2008;9;20;"Warszawa";"Zoliborz";"Broniewskiego";1;8;1972;"spoldzielcze";200000;179000;8950;"dobry";52,2689583807279;20,986440181732
2008;9;22;"Warszawa";"Srodmiescie";"Dobra";1;2;1960;"hipoteczne";NA;337000;15318;"dobry";52,229472;21,007614
2008;9;22;"Warszawa";"Ochota";"Grojecka";1;3;1965;"spoldzielcze";NA;178000;8091;"do remontu";52,2258178;20,9907105
2008;9;22;"Warszawa";"Wola";"Batalionu Parasol";1;7;1977;"spoldzielcze";178000;178000;8091;"do remontu";52,2423796;20,9865915
2009;8;53;"Warszawa";"Ursus";"Tomcia Palucha";3;3;2003;"spoldzielcze";504000;495000;9285;"deweloperski";52,1948237075553;20,8845376968384
2008;9;23;"Warszawa";"Zoliborz";"Gen.Zajaczka";1;2;1964;"spoldzielcze";NA;240000;10213;"do remontu";52,2689583807279;20,986440181732
2008;9;24;"Warszawa";"Targowek";"Lojewska";1;3;1970;"hipoteczne";NA;200000;8333;"bardzo dobry";52,2918531797079;21,0484528541565
2008;9;26;"Warszawa";"Srodmiescie";"Okrag";1;2;1965;"spoldzielcze";273000;273000;10500;"dobry";52,229472;21,007614
2008;9;26;"Warszawa";"Wola";"Grzybowska";1;5;1970;"spoldzielcze";NA;240000;9231;"dobry";52,2423796;20,9865915
2008;9;27;"Warszawa";"Srodmiescie";"Marszalkowska";1;4;1955;"hipoteczne";275000;275000;10185;"dobry";52,229472;21,007614
2008;9;27;"Warszawa";"Wola";"Redutowa";1;1;1960;"hipoteczne";NA;232500;8611;"bardzo dobry";52,2423796;20,9865915
2008;9;30;"Warszawa";"Srodmiescie";"Al. Solidarnosci";1;3;1955;"hipoteczne";289000;275000;9167;"dobry";52,229472;21,007614
2008;9;35;"Warszawa";"Srodmiescie";"Dluga";2;2;1960;"spoldzielcze";433000;419000;11836;"dobry";52,229472;21,007614
2008;9;37;"Warszawa";"Srodmiescie";"Walowa";2;2;1958;"spoldzielcze";420000;402000;10691;"dobry";52,229472;21,007614
2008;9;37;"Warszawa";"Ursynow";"Herbsta";2;4;1988;"spoldzielcze";NA;363000;9811;"dobry";52,1546202;21,0339492
2008;9;40;"Warszawa";"Wola";"Pereca";2;8;1975;"spoldzielcze";320000;308000;7700;"dobry";52,2423796;20,9865915
2008;9;43;"Warszawa";"Praga Poludnie";"Paca";2;1;1954;"hipoteczne";349000;347000;8070;"dobry";52,2434082;21,0859957
2008;9;46;"Warszawa";"Praga Poludnie";"Kobielska";2;3;2000;NA;320000;306000;6652;"do remontu";52,2434082;21,0859957
2009;8;35;"Warszawa";"Praga Poludnie";"Waszyngtona";2;4;1963;"spoldzielcze";275000;265000;7571;"dobry";52,2434082;21,0859957
2008;9;47;"Warszawa";"Mokotow";"Orzycka";2;1;1974;"hipoteczne";399000;359000;7638;"bardzo dobry";52,1981354;21,0175189
2008;9;47;"Warszawa";"Srodmiescie";"Walicow";2;10;1970;"spoldzielcze";450000;449000;9553;"bardzo dobry";52,229472;21,007614
2008;9;48;"Warszawa";"Zoliborz";"Broniewskiego";3;2;1979;"spoldzielcze";365000;370000;7708;"do remontu";52,2689583807279;20,986440181732
2008;9;48;"Warszawa";"Ochota";"Lezajska";2;NA;2000;"spoldzielcze";480000;470000;9792;"dobry";52,2258178;20,9907105
2008;9;49;"Warszawa";"Ursynow";"Ekologiczna";2;NA;1996;"spoldzielcze";466000;462000;9429;NA;52,1546202;21,0339492
2008;9;50;"Warszawa";"Wola";"Jana Olbrachta";3;5;1973;"spoldzielcze";410000;390000;7800;NA;52,2423796;20,9865915
2008;5;34;"Warszawa";"Praga Poludnie";"Waszyngtona";2;5;1964;"hipoteczne";NA;285000;8382;"bardzo dobry";52,2434082;21,0859957
2008;9;52;"Warszawa";"Ursynow";"Kulczynskiego";2;8;1981;"spoldzielcze";363000;363000;6981;"dobry";52,1546202;21,0339492
2008;9;53;"Warszawa";"Praga Poludnie";"Makowska";3;3;1965;"spoldzielcze";399000;360000;6729;NA;52,2434082;21,0859957
2008;9;53;"Warszawa";"Mokotow";"Wiktorska";2;NA;1953;"hipoteczne";450000;450000;8385;"dobry";52,1981354;21,0175189
2008;9;55;"Warszawa";"Targowek";"Kowalskiego";3;10;1977;"spoldzielcze";365000;360000;6545;"dobry";52,2918531797079;21,0484528541565
2008;9;55;"Warszawa";"Mokotow";"Madalinskiego";2;6;2007;"hipoteczne";670000;620000;11273;"do wykonczenia";52,1981354;21,0175189
2008;9;55;"Warszawa";"Praga Poludnie";"Szklanych Domow";2;2;1961;"hipoteczne";435000;455000;8273;"bardzo dobry";52,2434082;21,0859957
2008;9;56;"Warszawa";"Bielany";"Heroldow";3;NA;2001;"hipoteczne";559000;550000;9821;NA;52,271139;20,950025
2009;6;47;"Warszawa";"Praga Poludnie";"Waszyngtona";2;5;1957;"hipoteczne";NA;405000;8617;"do remontu";52,2434082;21,0859957
2008;9;57;"Warszawa";"Ursus";"Skoroszewska";2;4;2001;"hipoteczne";550000;525000;9211;"bardzo dobry";52,1948237075553;20,8845376968384
2008;9;58;"Warszawa";"Praga Poludnie";"Grochowska";2;2;2004;"spoldzielcze";495000;470000;8103;"bardzo dobry";52,2434082;21,0859957
2008;9;60;"Warszawa";"Mokotow";"Bukowinska";2;6;2006;"spoldzielcze";730000;665000;11083;"dobry";52,1981354;21,0175189
2009;5;29;"Warszawa";"Praga Poludnie";"Waszyngtona";1;6;1970;"spol.wlasn.";NA;215000;7413;"do remontu";52,2434082;21,0859957
2008;9;63;"Warszawa";"Ochota";"Nowowiejska";2;1;1950;"spoldzielcze";695000;677000;10712;"do remontu";52,2258178;20,9907105
2008;9;64;"Warszawa";"Ursynow";"Szajnowicza";2;1;2005;"hipoteczne";700000;700000;10886;"bardzo dobry";52,1546202;21,0339492
2008;9;64;"Warszawa";"Praga Poludnie";"Komorowskiego";3;15;2007;"spoldzielcze";650000;630000;9844;"dobry";52,2434082;21,0859957
2009;5;65;"Warszawa";"Mokotow";"Woloska";3;5;1958;"spol.wlasn.";NA;617200;9495;"dobry";52,1981354;21,0175189
2008;9;72;"Warszawa";"Ursynow";"KEN";3;1;2001;"hipoteczne";818000;818000;11361;"bardzo dobry";52,1546202;21,0339492
2008;9;76;"Warszawa";"Ursynow";"Wawozowa";3;3;2002;"hipoteczne";830000;830000;10921;"bardzo dobry";52,1546202;21,0339492
2008;9;81;"Warszawa";"Srodmiescie";"Szwolezerow";3;2;1946;"hipoteczne";NA;1030000;12716;"bardzo dobry";52,229472;21,007614
2008;9;81;"Warszawa";"Praga Poludnie";"Murmanska";2;NA;1998;"hipoteczne";301000;301000;3683;"dobry";52,2434082;21,0859957
2008;9;83;"Warszawa";"Mokotow";"Limanowskiego";3;2;1999;"hipoteczne";840000;840000;10120;"bardzo dobry";52,1981354;21,0175189
2008;9;88;"Warszawa";"Mokotow";"Al. Wilanowska";3;8;2007;"hipoteczne";981000;940000;10600;"do wykonczenia";52,1981354;21,0175189
2008;9;105;"Warszawa";"Bialoleka";"Mysliborska";5;3;1999;"spoldzielcze";620000;645000;6143;"dobry";52,3166667;21,0333333
2008;9;163;"Warszawa";"Ursynow";"Poleczki";4;1;1995;"spoldzielcze";1480000;1500000;9202;"bardzo dobry";52,1546202;21,0339492
2007;10;17;"Warszawa";"Ursus";"W.Slawka";1;NA;1965;"spoldzielcze";150000;142000;7933;"do remontu";52,1948237075553;20,8845376968384
2007;10;31;"Warszawa";"Srodmiescie";"Andersa";1;5;1950;"hipoteczne";412000;386000;12078;NA;52,229472;21,007614
2007;10;33;"Warszawa";"Bemowo";"Widawska";1;2;1981;"spoldzielcze";NA;274000;8303;"dobry";52,2606416;20,9285078
2007;10;33;"Warszawa";"Praga Poludnie";"Al.Stanow Zjednoczonych";1;5;2007;"spoldzielcze";295000;290000;8788;"dobry";52,2434082;21,0859957
2007;11;33;"Warszawa";"Mokotow";"Woloska";1;3;1968;"hipoteczne";331000;305000;9242;"dobry";52,1981354;21,0175189
2007;10;35;"Warszawa";"Mokotow";"Rejtana";1;1;1936;"spoldzielcze";360000;341000;9743;"dobry";52,1981354;21,0175189
2007;10;35;"Warszawa";"Mokotow";"Dolna";2;8;1963;"spoldzielcze";339000;315000;9000;NA;52,1981354;21,0175189
2007;10;38;"Warszawa";"Mokotow";"Konstancinska";2;9;1975;"spoldzielcze";335000;330000;8505;"dobry";52,1981354;21,0175189
2007;10;38;"Warszawa";"Bielany";"Pecicka";1;4;2006;"hipoteczne";335000;335000;8816;"deweloperski";52,271139;20,950025
2007;10;40;"Warszawa";"Srodmiescie";"Nowy Swiat";2;1;1950;"hipoteczne";NA;650000;16250;"bardzo dobry";52,229472;21,007614
2007;10;40;"Warszawa";"Bemowo";"Gorczewska";1;4;2007;"hipoteczne";360000;340000;8500;"deweloperski";52,2606416;20,9285078
2007;10;41;"Warszawa";"Jozefoslaw";"Zorzy Polarnej";2;NA;2001;"hipoteczne";388000;360000;8780;"bardzo dobry";52,1007059622223;21,0480880737305
2007;10;41;"Warszawa";"Srodmiescie";"Lewartowskiego";2;1;1968;"spoldzielcze";440000;425000;10366;NA;52,229472;21,007614
2008;7;38;"Warszawa";"Wola";"Woloska";2;14;1977;"spoldzielcze";NA;310000;8157;"bardzo dobry";52,2423796;20,9865915
2007;10;46;"Warszawa";"Bialoleka";"Barei";2;5;2001;"hipoteczne";NA;305000;6630;"bardzo dobry";52,3166667;21,0333333
2007;10;46;"Warszawa";"Targowek";"Kowalskiego";2;5;1975;"spoldzielcze";280000;277000;5944;"do remontu";52,2918531797079;21,0484528541565
2007;10;47;"Warszawa";"Ochota";"Gorlicka";3;1;1969;"spoldzielcze";NA;424500;9032;"bardzo dobry";52,2258178;20,9907105
2007;10;47;"Warszawa";"Bemowo";"Gorczewska";2;4;2007;"hipoteczne";370000;366000;7673;"deweloperski";52,2606416;20,9285078
2007;10;48;"Warszawa";"Wawer";"Kosciuszkowcow";2;8;1986;"hipoteczne";NA;312000;6500;"bardzo dobry";52,1965598815688;21,1775207519531
2007;10;49;"Warszawa";"Ochota";"Banacha";3;3;1962;"hipoteczne";NA;405000;8265;"do remontu";52,2258178;20,9907105
2007;10;50;"Warszawa";"Ursynow";"Stryjenskich";2;1;2006;"hipoteczne";466000;465000;9172;"deweloperski";52,1546202;21,0339492
2007;10;52;"Warszawa";"Mokotow";"Pulku Baszta";2;1;1960;"spoldzielcze";537000;515000;9904;"dobry";52,1981354;21,0175189
2007;10;53;"Warszawa";"Ochota";"Wlodarzewska";2;1;1996;NA;453000;453000;8547;NA;52,2258178;20,9907105
2007;10;55;"Warszawa";"Srodmiescie";"Gamerskiego";3;3;1960;"hipoteczne";NA;705000;12818;"dobry";52,229472;21,007614
2007;10;55;"Warszawa";"Ochota";"Wlodarzewska";2;1;1999;"spoldzielcze";520000;535000;9727;"dobry";52,2258178;20,9907105
2007;10;55;"Warszawa";"Wola";"Olbrachta";2;1;2000;"hipoteczne";523000;510000;9273;"dobry";52,2423796;20,9865915
2007;10;56;"Warszawa";"Zoliborz";"Boguslawskiego";2;NA;2003;"hipoteczne";620000;600000;10545;NA;52,2689583807279;20,986440181732
2009;5;24;"Warszawa";"Bielany";"Wrzeciona";1;4;1970;"hipoteczne";NA;190000;7916;"bardzo dobry";52,271139;20,950025
2007;10;56;"Warszawa";"Bielany";"Pecicka";2;4;2006;"hipoteczne";560000;560000;10000;"deweloperski";52,271139;20,950025
2007;10;57;"Warszawa";"Mokotow";"Sonaty";3;9;1980;"spoldzielcze";545000;535000;9304;NA;52,1981354;21,0175189
2007;10;60;"Warszawa";"Bialoleka";"Nagodzicow";3;5;1987;"spoldzielcze";NA;390000;6500;"bardzo dobry";52,3166667;21,0333333
2007;10;60;"Warszawa";"Brodno";"Rembielinska";3;7;1975;"spoldzielcze";380000;376000;6184;"dobry";52,290118;21,029014
2007;10;61;"Warszawa";"Mokotow";"Dabrowskiego";2;NA;1931;NA;415000;415000;6803;"do remontu";52,1981354;21,0175189
2007;10;63;"Warszawa";"Bemowo";"Pirenejska";3;NA;1984;NA;398000;400000;6349;NA;52,2606416;20,9285078
2007;10;63;"Warszawa";"Ursynow";"Belgradzka";3;1;1988;NA;398000;388000;6159;NA;52,1546202;21,0339492
2008;9;27;"Warszawa";"Bielany";"Wrzeciona";1;4;1966;"spoldzielcze";NA;195000;7222;"do remontu";52,271139;20,950025
2007;10;66;"Warszawa";"Ochota";"Wlodarzewska";3;1;1999;"spoldzielcze";699000;699000;10591;"dobry";52,2258178;20,9907105
2007;10;68;"Warszawa";"Ursynow";"Raabego";3;3;1986;"hipoteczne";520000;520000;7591;"dobry";52,1546202;21,0339492
2007;10;70;"Warszawa";"Bielany";"Pecicka";3;5;2006;"hipoteczne";680000;680000;9692;"deweloperski";52,271139;20,950025
2007;10;71;"Warszawa";"Bialoleka";"Ksiazkowa";3;4;2000;"hipoteczne";538000;525000;7394;"dobry";52,3166667;21,0333333
2007;7;37;"Warszawa";"Bielany";"Wrzeciona";2;2;1967;"spoldzielcze";NA;308000;8324;"bardzo dobry";52,271139;20,950025
2007;10;72;"Warszawa";"Praga Poludnie";"Kwiatkowskiego";2;5;2006;"spoldzielcze";699000;700150;9724;"bardzo dobry";52,2434082;21,0859957
2007;10;73;"Warszawa";"Ochota";"Wlodarzewska";3;3;2000;"hipoteczne";740000;725000;9824;"dobry";52,2258178;20,9907105
2007;10;82;"Warszawa";"Bialoleka";"Paslecka";4;3;2005;"hipoteczne";NA;610000;7439;"bardzo dobry";52,3166667;21,0333333
2007;10;94;"Warszawa";"Ochota";"Wlodarzewska";3;2;1996;NA;827000;827000;8798;NA;52,2258178;20,9907105
2007;10;98;"Warszawa";"Mokotow";"Zaryna";3;1;2004;"hipoteczne";1155000;1150000;11735;"dobry";52,1981354;21,0175189
2007;10;100;"Warszawa";"Ochota";"Wlodarzewska";4;2;1996;NA;879000;879000;8790;NA;52,2258178;20,9907105
2007;10;124;"Warszawa";"Mokotow";"Fregaty";4;1;2004;"spoldzielcze";1600000;1590000;12805;"dobry";52,1981354;21,0175189
2007;10;145;"Warszawa";"Mokotow";"Al. Wilanowska";4;7;2004;NA;1377000;1377000;9497;NA;52,1981354;21,0175189
2007;11;24;"Warszawa";"Ochota";"Geodetow";1;7;1970;"hipoteczne";219000;210000;8750;"bardzo dobry";52,2258178;20,9907105
2007;11;24;"Warszawa";"Praga Polnoc";"Jagiellonska";1;2;1965;"spoldzielcze";NA;170000;7083;"do remontu";52,2533003;21,0357745
2007;11;26;"Warszawa";"Wola";"Grzybowska";2;15;1973;"spoldzielcze";NA;263000;10115;"dobry";52,2423796;20,9865915
2007;12;24;"Warszawa";"Bielany";"Wrzeciona";1;4;1970;"hipoteczne";NA;216000;9000;"dobry";52,271139;20,950025
2007;11;30;"Warszawa";"Mokotow";"Pulawska";1;1;1935;"hipoteczne";NA;300000;10000;"bardzo dobry";52,1981354;21,0175189
2007;11;30;"Warszawa";"Mokotow";"Modzelewskiego";1;4;1975;"spoldzielcze";NA;248000;8267;"do remontu";52,1981354;21,0175189
2007;11;31;"Warszawa";"Mokotow";"Korczynska";1;3;1980;"spoldzielcze";NA;248000;8000;"dobry";52,1981354;21,0175189
2007;11;31;"Warszawa";"Praga Poludnie";"Kinowa";1;7;1975;"hipoteczne";NA;250000;8065;"do remontu";52,2434082;21,0859957
2008;1;76;"Warszawa";"Bielany";"Zgrupowania Zmija";3;NA;1999;"spoldzielcze";670000;670000;8815;"bardzo dobry";52,271139;20,950025
2007;11;35;"Warszawa";"Mokotow";"Rajska";1;NA;2006;NA;375000;375000;10563;"do wykonczenia";52,1981354;21,0175189
2007;11;36;"Warszawa";"Bialoleka";"Paslecka";1;NA;2005;"hipoteczne";239000;239000;6639;"dobry";52,3166667;21,0333333
2007;11;37;"Warszawa";"Bielany";"Pecicka";2;5;2006;"hipoteczne";385000;385000;10164;"do wykonczenia";52,271139;20,950025
2007;11;37;"Warszawa";"Wlochy";"1-go Sierpnia";2;3;1957;"spoldzielcze";NA;278000;7514;"dobry";52,206102;20,914725
2007;11;37;"Warszawa";"Mokotow";"Al.Niepodleglosci";2;3;1970;"spoldzielcze";NA;290000;7838;"bardzo dobry";52,1981354;21,0175189
2007;11;37;"Warszawa";"Wola";"Gorczewska";2;8;1980;"spoldzielcze";269000;250000;6757;NA;52,2423796;20,9865915
2007;11;39;"Warszawa";"Bielany";"Pecicka";1;5;2006;"hipoteczne";340000;327670;8198;"do wykonczenia";52,271139;20,950025
2007;11;40;"Warszawa";"Mokotow";"Czerska";1;NA;1955;"hipoteczne";NA;335000;8375;"dobry";52,1981354;21,0175189
2007;11;45;"Warszawa";"Ursynow";"Herbsta";2;3;2007;"hipoteczne";NA;372500;8278;"do wykonczenia";52,1546202;21,0339492
2007;11;47;"Warszawa";"Ursynow";"Meander";2;7;1985;"spoldzielcze";NA;370000;7872;"bardzo dobry";52,1546202;21,0339492
2007;11;49;"Warszawa";"Mokotow";"Raclawicka";2;NA;1950;"hipoteczne";400000;350000;7143;NA;52,1981354;21,0175189
2007;11;54;"Warszawa";"Bialoleka";"Odkryta";3;NA;2002;"hipoteczne";445000;445000;8241;"bardzo dobry";52,3166667;21,0333333
2007;11;59;"Warszawa";"Mokotow";"Kuratowskiego Kazimierza";3;NA;1990;NA;530000;530000;8983;"bardzo dobry";52,1981354;21,0175189
2007;11;63;"Warszawa";"Ursynow";"Teligi";3;NA;1985;"spoldzielcze";498000;474000;7476;"bardzo dobry";52,1546202;21,0339492
2007;11;71;"Warszawa";"Zabki";"Zabki";3;1;2004;"hipoteczne";NA;500000;7042;"bardzo dobry";52,2833333;21,1166667
2007;11;72;"Warszawa";"Srodmiescie";"Rynek Starego Miasta";3;3;1948;"hipoteczne";999000;960000;13333;"bardzo dobry";52,229472;21,007614
2007;11;94;"Warszawa";"Zoliborz";"Mickiewicza";5;NA;1936;NA;1016000;1016000;10809;"dobry";52,2689583807279;20,986440181732
2007;11;102;"Warszawa";"Bialoleka";"Ciolkosza";4;3;1998;"hipoteczne";777000;777600;7624;"bardzo dobry";52,3166667;21,0333333
2007;11;175;"Warszawa";"Mokotow";"Jazgarzewska";6;2;2006;NA;3200000;3200000;18286;"do wykonczenia";52,1981354;21,0175189
2007;12;20;"Warszawa";"Wola";"Deotymy";1;1;1960;"hipoteczne";NA;172000;8600;NA;52,2423796;20,9865915
2009;8;112;"Warszawa";"Bielany";"Zgrupowania Zmija";4;4;1999;"spoldzielcze";760000;750000;6696;NA;52,271139;20,950025
2007;12;23;"Warszawa";"Mokotow";"Bokserska";1;2;1970;"hipoteczne";200000;195000;8312;"dobry";52,1981354;21,0175189
2007;12;23;"Warszawa";"Praga Poludnie";"Szaserow";1;4;1960;"spoldzielcze";212000;202000;8596;"dobry";52,2434082;21,0859957
2007;12;23;"Warszawa";"Praga Poludnie";"Dwernickiego";1;3;1985;"hipoteczne";198000;188000;8069;"dobry";52,2434082;21,0859957
2008;4;39;"Warszawa";"Bielany";"Zgrupowania Zmija";2;4;1995;"spoldzielcze";NA;350000;8974;"bardzo dobry";52,271139;20,950025
2007;12;26;"Warszawa";"Bielany";"Marymoncka";1;2;1970;"hipoteczne";NA;225000;8654;"bardzo dobry";52,271139;20,950025
2007;12;27;"Warszawa";"Bielany";"Reymonta";1;11;1975;NA;220000;220000;8148;"dobry";52,271139;20,950025
2007;12;27;"Warszawa";"Mokotow";"Raclawicka";1;1;1960;"hipoteczne";245000;240000;8889;"dobry";52,1981354;21,0175189
2007;12;28;"Warszawa";"Srodmiescie";"Elektoralna";1;6;2003;"hipoteczne";NA;380000;13571;"bardzo dobry";52,229472;21,007614
2007;12;28;"Warszawa";"Wola";"Pereca";2;15;1975;"spoldzielcze";295000;257000;9179;"dobry";52,2423796;20,9865915
2007;12;30;"Warszawa";"Bielany";"Reymonta";1;4;1974;"spoldzielcze";227000;210000;7000;"do remontu";52,271139;20,950025
2007;12;31;"Warszawa";"Bemowo";"Kedzierskiego";1;6;1985;"spoldzielcze";NA;252000;8129;"dobry";52,2606416;20,9285078
2007;12;31;"Warszawa";"Bielany";"Maszewska";1;6;2000;"spoldzielcze";310000;295000;9516;NA;52,271139;20,950025
2007;12;32;"Warszawa";"Bialoleka";"Paslecka";1;1;2003;"hipoteczne";261000;258000;7904;"dobry";52,3166667;21,0333333
2007;12;34;"Warszawa";"Mokotow";"Rzymowskiego";1;3;2002;"hipoteczne";375000;350000;10294;"dobry";52,1981354;21,0175189
2007;12;35;"Warszawa";"Srodmiescie";"Przemyslowa";1;NA;1935;"hipoteczne";295000;295000;8429;"dobry";52,229472;21,007614
2007;12;36;"Warszawa";"Bialoleka";"Kaminskiego";2;2;1999;"spoldzielcze";309000;300000;8197;"dobry";52,3166667;21,0333333
2007;12;36;"Warszawa";"Srodmiescie";"Miodowa";2;NA;1994;NA;440000;440000;12222;NA;52,229472;21,007614
2007;12;37;"Warszawa";"Targowek";"Skrajna";2;7;1969;"spoldzielcze";NA;245000;6622;"bardzo dobry";52,2918531797079;21,0484528541565
2007;12;37;"Warszawa";"Wola";"Al. Solidarnosci";2;7;1973;"spoldzielcze";NA;327000;8838;"bardzo dobry";52,2423796;20,9865915
2007;12;38;"Warszawa";"Ochota";"Kopinska";1;NA;1952;"hipoteczne";340000;340000;8854;"bardzo dobry";52,2258178;20,9907105
2007;12;41;"Warszawa";"Wilanow";"Sarmacka";1;1;2007;"hipoteczne";362000;355000;8659;"do wykonczenia";52,1612492;21,0907702
2007;12;47;"Warszawa";"Mokotow";"Wygledowska";2;3;2006;"hipoteczne";640000;640000;13347;"bardzo dobry";52,1981354;21,0175189
2007;12;47;"Warszawa";"Zoliborz";"Broniewskiego";3;2;1967;"spoldzielcze";NA;365000;7766;"do remontu";52,2689583807279;20,986440181732
2007;12;48;"Warszawa";"Mokotow";"Czrnomorska";2;5;1974;"spoldzielcze";420000;410000;8542;"dobry";52,1981354;21,0175189
2007;12;48;"Warszawa";"Ursus";"Zagloby";3;1;1977;"spoldzielcze";332000;331500;6906;"dobry";52,1948237075553;20,8845376968384
2007;12;49;"Warszawa";"Bielany";"Jarzebskiego";3;3;1968;"spoldzielcze";NA;346500;7071;NA;52,271139;20,950025
2007;12;49;"Warszawa";"Praga Poludnie";"Miedzynarodowa";2;NA;1970;"hipoteczne";NA;360000;7347;NA;52,2434082;21,0859957
2007;12;50;"Warszawa";"Bemowo";"Czumy";2;3;1978;"spoldzielcze";416000;395000;7900;"dobry";52,2606416;20,9285078
